CIS_OBEC,CIS_OKRSEK,PORADI_ZPRAC,DATUM_CAS_ZPRAC,OPAKOVANE,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,KANDIDAT_7,KANDIDAT_9
546135,11003,14077,2018-01-27T15:40:21,0,868,536,536,535,384,151
500224,10072,14078,2018-01-27T15:40:23,0,710,433,432,430,161,269
535702,5,14079,2018-01-27T15:40:25,0,130,70,70,70,40,30
585068,71,14080,2018-01-27T15:40:25,0,628,463,461,460,206,254
581046,1,14081,2018-01-27T15:40:25,0,682,471,470,469,279,190
551368,28001,14082,2018-01-27T15:40:26,0,1041,773,773,772,309,463
585068,66,14083,2018-01-27T15:40:26,0,805,593,593,590,306,284
562335,14,14084,2018-01-27T15:40:26,0,1219,701,701,701,490,211
583910,2,14085,2018-01-27T15:40:29,0,1284,865,865,863,336,527
556904,42,14086,2018-01-27T15:40:29,0,1537,1105,1105,1105,420,685
503738,1,14087,2018-01-27T15:40:32,0,941,656,656,655,409,246
540544,2,14088,2018-01-27T15:40:33,0,155,114,114,114,67,47
500208,8092,14089,2018-01-27T15:40:34,0,1523,1108,1108,1105,354,751
547107,12001,14090,2018-01-27T15:40:34,0,870,669,668,666,221,445
529958,1,14091,2018-01-27T15:40:34,0,661,486,486,486,203,283
540889,1,14092,2018-01-27T15:40:36,0,966,703,702,701,275,426
583839,1,14093,2018-01-27T15:40:37,0,1556,1156,1156,1155,601,554
599107,1,14094,2018-01-27T15:40:38,0,1055,745,745,744,468,276
500224,10107,14095,2018-01-27T15:40:39,0,827,577,576,575,161,414
544256,24,14096,2018-01-27T15:40:40,0,533,350,350,349,92,257
530310,3,14097,2018-01-27T15:40:45,0,130,101,101,100,66,34
541656,9,14098,2018-01-27T15:40:46,0,746,545,545,542,271,271
531057,13,14099,2018-01-27T15:40:46,0,694,443,443,443,238,205
500178,6056,14100,2018-01-27T15:40:46,0,662,455,454,452,93,359
577057,1,14101,2018-01-27T15:40:49,0,460,340,340,339,164,175
539139,3,14102,2018-01-27T15:40:49,0,1046,857,857,852,235,617
556891,1006,14103,2018-01-27T15:40:49,0,1279,713,713,712,346,366
500119,4048,14104,2018-01-27T15:40:50,0,694,546,546,546,202,344
535702,1,14105,2018-01-27T15:40:51,0,826,536,536,536,322,214
545066,1,14106,2018-01-27T15:40:51,0,1226,917,917,915,385,530
586161,3,14107,2018-01-27T15:40:54,0,931,620,620,620,398,222
539601,16008,14108,2018-01-27T15:40:55,0,943,727,727,726,185,541
549631,1,14109,2018-01-27T15:40:55,0,569,381,381,381,150,231
535702,2,14110,2018-01-27T15:40:57,0,801,581,580,579,287,292
500496,47,14111,2018-01-27T15:40:58,0,1210,852,850,845,420,425
587729,1,14112,2018-01-27T15:40:59,0,1164,785,785,781,467,314
546135,11010,14113,2018-01-27T15:40:59,0,699,417,417,417,294,123
551007,13014,14114,2018-01-27T15:41:00,0,1031,671,671,671,327,344
539694,13009,14115,2018-01-27T15:41:01,0,808,623,622,621,242,379
546941,2,14116,2018-01-27T15:41:01,0,858,607,607,607,419,188
554961,44,14117,2018-01-27T15:41:02,0,848,566,566,564,287,277
552445,1,14118,2018-01-27T15:41:02,0,490,351,351,350,214,136
551317,5003,14119,2018-01-27T15:41:03,0,785,575,575,574,248,326
546224,15079,14120,2018-01-27T15:41:08,0,1050,729,729,724,421,303
539601,16002,14121,2018-01-27T15:41:10,0,878,722,722,721,203,518
500208,8094,14122,2018-01-27T15:41:12,0,1188,891,891,886,297,589
585068,40,14123,2018-01-27T15:41:15,0,968,674,674,674,342,332
598003,37,14124,2018-01-27T15:41:18,0,773,436,436,436,289,147
500097,3013,14125,2018-01-27T15:41:19,0,905,613,613,611,245,366
547034,11004,14126,2018-01-27T15:41:21,0,981,726,726,723,278,445
580031,9,14127,2018-01-27T15:41:21,0,1186,577,577,575,321,254
556394,2,14128,2018-01-27T15:41:21,0,482,336,336,332,198,134
546381,1,14129,2018-01-27T15:41:22,0,205,151,151,151,83,68
592102,1,14130,2018-01-27T15:41:23,0,1139,818,818,817,421,396
500178,6025,14131,2018-01-27T15:41:24,0,816,655,655,652,118,534
586161,4,14132,2018-01-27T15:41:25,0,1166,541,541,541,400,141
541354,9,14133,2018-01-27T15:41:26,0,979,607,607,606,349,257
502545,1,14134,2018-01-27T15:41:26,0,973,665,665,663,397,266
573582,1,14135,2018-01-27T15:41:31,0,151,118,118,117,64,53
542032,1,14136,2018-01-27T15:41:35,0,753,527,527,526,314,212
546135,11075,14137,2018-01-27T15:41:38,0,838,546,546,546,371,175
551236,16001,14138,2018-01-27T15:41:38,0,935,714,714,714,318,396
500496,18,14139,2018-01-27T15:41:39,0,920,592,592,589,249,340
539694,13001,14140,2018-01-27T15:41:41,0,998,717,717,717,227,490
594202,1,14141,2018-01-27T15:41:42,0,967,592,592,590,394,196
535702,3,14142,2018-01-27T15:41:44,0,163,109,109,109,68,41
546224,15021,14143,2018-01-27T15:41:50,0,757,408,408,407,241,166
500097,3006,14144,2018-01-27T15:41:51,0,874,556,556,554,160,394
540544,3,14145,2018-01-27T15:41:51,0,122,99,99,99,64,35
501794,1,14146,2018-01-27T15:41:52,0,1260,821,821,819,499,320
545074,1,14147,2018-01-27T15:41:52,0,953,713,713,706,302,404
529745,1,14148,2018-01-27T15:41:54,0,262,195,195,195,95,100
500224,10011,14149,2018-01-27T15:42:01,0,687,470,470,469,171,298
532720,1,14150,2018-01-27T15:42:02,0,1260,830,830,829,467,362
582158,1,14151,2018-01-27T15:42:05,0,1394,980,980,977,498,479
533165,1,14152,2018-01-27T15:42:07,0,1015,624,623,621,360,261
538949,21004,14153,2018-01-27T15:42:08,0,888,682,682,680,240,440
577626,1,14154,2018-01-27T15:42:09,0,1471,1048,1046,1042,394,648
538167,1,14155,2018-01-27T15:42:09,0,694,493,493,492,177,315
500208,8100,14156,2018-01-27T15:42:12,0,534,383,382,380,166,214
593711,8,14157,2018-01-27T15:42:15,0,994,730,730,729,446,283
546135,11039,14158,2018-01-27T15:42:17,0,1059,607,607,606,434,172
550973,23059,14159,2018-01-27T15:42:18,0,771,541,541,539,187,352
500119,4032,14160,2018-01-27T15:42:19,0,614,427,427,424,157,267
505111,1,14161,2018-01-27T15:42:20,0,977,806,805,803,506,297
500119,4105,14162,2018-01-27T15:42:21,0,658,509,509,509,123,386
500178,6080,14163,2018-01-27T15:42:21,0,918,765,748,742,181,561
546224,15060,14164,2018-01-27T15:42:22,0,479,330,330,329,213,116
500054,1014,14165,2018-01-27T15:42:23,0,1275,854,854,852,205,647
551279,26008,14166,2018-01-27T15:42:23,0,969,710,710,705,289,416
540943,1,14167,2018-01-27T15:42:24,0,210,146,146,145,66,79
597180,2,14168,2018-01-27T15:42:24,0,847,459,459,457,312,145
539571,1,14169,2018-01-27T15:42:24,0,1876,1397,1397,1394,439,955
544256,54,14170,2018-01-27T15:42:26,0,1299,891,891,887,418,469
505668,1,14171,2018-01-27T15:42:30,0,1055,708,708,708,424,284
542415,1,14172,2018-01-27T15:42:32,0,332,220,220,219,132,87
547271,49002,14173,2018-01-27T15:42:34,0,963,763,763,762,206,556
554227,23004,14174,2018-01-27T15:42:37,0,1017,355,355,355,259,96
539732,3,14175,2018-01-27T15:42:39,0,405,323,323,323,97,226
594067,1,14176,2018-01-27T15:42:39,0,1396,883,882,878,558,320
562335,11,14177,2018-01-27T15:42:40,0,604,329,329,327,189,138
508152,1,14178,2018-01-27T15:42:40,0,481,282,282,281,160,121
563358,1,14179,2018-01-27T15:42:40,0,716,509,509,508,381,127
554481,1,14180,2018-01-27T15:42:40,0,1626,426,425,424,225,199
540501,2,14181,2018-01-27T15:42:41,0,1258,913,913,912,478,434
586765,2,14182,2018-01-27T15:42:42,0,1224,770,768,766,456,310
564095,5,14183,2018-01-27T15:42:44,0,902,539,539,537,349,188
500208,8093,14184,2018-01-27T15:42:47,0,1199,891,890,888,345,543
546135,11011,14185,2018-01-27T15:42:58,0,709,463,462,461,303,158
500097,3001,14186,2018-01-27T15:43:01,0,1139,800,800,799,150,649
500143,5035,14187,2018-01-27T15:43:04,0,879,706,706,703,161,542
547361,14022,14188,2018-01-27T15:43:05,0,1299,981,978,978,273,705
500496,75,14189,2018-01-27T15:43:06,0,960,661,660,659,306,353
554430,7002,14190,2018-01-27T15:43:06,0,1279,529,528,526,384,142
529303,8,14191,2018-01-27T15:43:08,0,509,336,336,335,184,151
545881,20,14192,2018-01-27T15:43:09,0,715,483,483,482,207,275
546224,15044,14193,2018-01-27T15:43:09,0,814,528,528,527,346,181
550973,23034,14194,2018-01-27T15:43:09,0,820,571,570,570,211,359
500119,4104,14195,2018-01-27T15:43:10,0,661,477,477,473,131,342
500178,6076,14196,2018-01-27T15:43:13,0,614,497,497,494,146,348
508128,1,14197,2018-01-27T15:43:14,0,1571,1104,1104,1102,686,416
505161,2,14198,2018-01-27T15:43:14,0,948,718,718,716,401,315
500208,8034,14199,2018-01-27T15:43:15,0,794,592,590,589,182,407
551074,8003,14200,2018-01-27T15:43:15,0,770,518,518,517,244,273
577553,1,14201,2018-01-27T15:43:21,0,1145,883,883,883,309,574
538825,1,14202,2018-01-27T15:43:24,0,645,490,490,485,175,310
593711,5,14203,2018-01-27T15:43:24,0,653,461,461,461,301,160
599107,4,14204,2018-01-27T15:43:26,0,574,392,392,390,274,116
540978,2,14205,2018-01-27T15:43:26,0,560,386,386,385,234,151
541656,13,14206,2018-01-27T15:43:26,0,1000,668,668,667,344,323
591939,1,14207,2018-01-27T15:43:27,0,575,424,424,423,226,197
547174,17012,14208,2018-01-27T15:43:30,0,971,736,735,734,312,422
509078,1,14209,2018-01-27T15:43:30,0,380,275,275,273,134,139
546135,11038,14210,2018-01-27T15:43:31,0,1009,610,610,609,461,148
586498,1,14211,2018-01-27T15:43:33,0,889,593,593,588,321,267
547271,49003,14212,2018-01-27T15:43:35,0,969,760,760,756,173,583
585912,1,14213,2018-01-27T15:43:36,0,590,453,453,453,265,188
547107,12009,14214,2018-01-27T15:43:36,0,890,696,696,695,185,510
544256,10,14215,2018-01-27T15:43:40,0,594,397,397,397,203,194
551091,22004,14216,2018-01-27T15:43:43,0,726,528,528,528,221,307
593770,1,14217,2018-01-27T15:43:44,0,954,646,646,645,404,241
500224,10056,14218,2018-01-27T15:43:44,0,651,476,476,475,158,317
500178,6057,14219,2018-01-27T15:43:47,0,1064,765,765,761,144,617
500119,4069,14220,2018-01-27T15:43:48,0,691,533,533,533,154,379
554961,21,14221,2018-01-27T15:43:49,0,895,555,555,555,279,276
539864,56001,14222,2018-01-27T15:43:49,0,815,485,485,483,139,344
544256,86,14223,2018-01-27T15:43:50,0,911,707,706,705,296,409
547034,11052,14224,2018-01-27T15:43:53,0,1059,784,782,782,294,488
500119,4091,14225,2018-01-27T15:43:53,0,641,428,428,427,144,283
500852,1,14226,2018-01-27T15:43:54,0,2036,1515,1514,1507,818,689
583561,1,14227,2018-01-27T15:43:54,0,1035,749,749,747,372,375
547077,1,14228,2018-01-27T15:43:55,0,1064,790,790,790,317,473
547221,1,14229,2018-01-27T15:43:56,0,583,393,393,391,176,215
500208,8078,14230,2018-01-27T15:43:56,0,1118,776,776,774,327,447
580031,13,14231,2018-01-27T15:43:56,0,1015,655,655,655,358,297
551252,15003,14232,2018-01-27T15:44:00,0,1143,806,805,803,351,452
541249,1,14233,2018-01-27T15:44:00,0,1036,613,613,610,436,174
554537,18001,14234,2018-01-27T15:44:05,0,1192,794,793,790,594,196
500097,3047,14235,2018-01-27T15:44:05,0,930,669,669,667,339,328
500224,10033,14236,2018-01-27T15:44:09,0,891,677,677,676,211,465
500089,2044,14237,2018-01-27T15:44:09,0,778,547,547,546,163,383
595128,1,14238,2018-01-27T15:44:11,0,778,484,484,482,313,169
539911,30,14239,2018-01-27T15:44:13,0,841,507,507,505,292,213
585033,1,14240,2018-01-27T15:44:16,0,872,543,543,542,298,244
599051,11,14241,2018-01-27T15:44:17,0,1014,545,544,540,397,143
546135,11062,14242,2018-01-27T15:44:17,0,859,548,544,544,373,171
550973,23026,14243,2018-01-27T15:44:18,0,607,383,382,380,172,208
539139,5,14244,2018-01-27T15:44:19,0,1222,901,900,897,163,734
544256,14,14245,2018-01-27T15:44:22,0,1004,710,708,708,338,370
530115,2,14246,2018-01-27T15:44:22,0,198,152,152,152,70,82
580511,6,14247,2018-01-27T15:44:23,0,834,578,578,578,281,297
554481,2,14248,2018-01-27T15:44:23,0,789,409,409,407,172,235
544256,5,14249,2018-01-27T15:44:25,0,742,501,501,501,218,283
539864,56004,14250,2018-01-27T15:44:30,0,1104,939,939,937,215,722
555428,14,14251,2018-01-27T15:44:32,0,1318,895,894,892,417,475
530051,1,14252,2018-01-27T15:44:32,0,566,394,394,393,210,183
500119,4090,14253,2018-01-27T15:44:32,0,980,710,710,708,270,438
598836,1,14254,2018-01-27T15:44:34,0,1550,1180,1174,1170,647,523
582794,1,14255,2018-01-27T15:44:34,0,948,728,728,725,266,459
500208,8089,14256,2018-01-27T15:44:34,0,853,583,583,582,256,326
500496,73,14257,2018-01-27T15:44:36,0,870,536,536,536,277,259
529613,1,14258,2018-01-27T15:44:38,0,328,181,181,180,97,83
575704,1,14259,2018-01-27T15:44:41,0,1007,740,740,739,315,424
586323,1,14260,2018-01-27T15:44:42,0,1213,843,843,843,441,402
500119,4096,14261,2018-01-27T15:44:42,0,802,577,577,577,204,373
544256,70,14262,2018-01-27T15:44:42,0,726,522,522,522,210,312
551431,25001,14263,2018-01-27T15:44:44,0,616,501,500,498,191,307
558966,1,14264,2018-01-27T15:44:45,0,763,516,516,514,273,241
500496,54,14265,2018-01-27T15:44:45,0,353,246,246,245,145,100
539911,29,14266,2018-01-27T15:44:46,0,841,575,575,574,324,250
554961,39,14267,2018-01-27T15:44:47,0,616,429,429,429,271,158
544493,1,14268,2018-01-27T15:44:56,0,998,762,759,758,296,462
590266,5,14269,2018-01-27T15:44:58,0,823,541,541,539,355,184
542229,1,14270,2018-01-27T15:45:00,0,236,147,147,147,100,47
539961,4,14271,2018-01-27T15:45:02,0,432,319,319,318,197,121
539228,1,14272,2018-01-27T15:45:04,0,1232,912,911,910,316,594
547239,1,14273,2018-01-27T15:45:05,0,979,643,643,642,326,316
564851,1,14274,2018-01-27T15:45:06,0,888,595,595,595,342,253
500208,8033,14275,2018-01-27T15:45:07,0,526,301,301,300,85,215
533955,3,14276,2018-01-27T15:45:09,0,551,363,363,363,128,235
500097,3024,14277,2018-01-27T15:45:12,0,1012,731,731,731,200,531
538949,21002,14278,2018-01-27T15:45:14,0,1090,850,848,848,209,639
576263,1,14279,2018-01-27T15:45:14,0,423,316,316,315,175,140
539864,56003,14280,2018-01-27T15:45:15,0,723,550,550,549,175,374
551252,15002,14281,2018-01-27T15:45:15,0,1081,766,765,762,340,422
570672,1,14282,2018-01-27T15:45:15,0,1394,1031,1029,1028,490,538
547034,11049,14283,2018-01-27T15:45:15,0,824,586,586,577,137,440
538493,3,14284,2018-01-27T15:45:16,0,424,350,350,349,124,225
583561,2,14285,2018-01-27T15:45:19,0,1037,746,746,746,357,389
598739,2,14286,2018-01-27T15:45:19,0,998,705,705,703,383,320
532151,1,14287,2018-01-27T15:45:20,0,70,56,56,56,22,34
585068,57,14288,2018-01-27T15:45:21,0,675,474,474,473,278,195
544558,1,14289,2018-01-27T15:45:22,0,1257,967,967,961,433,528
505161,3,14290,2018-01-27T15:45:23,0,1046,600,600,598,356,242
505609,2,14291,2018-01-27T15:45:24,0,1300,957,957,954,444,510
555126,2012,14292,2018-01-27T15:45:30,0,740,501,503,503,254,249
500216,9003,14293,2018-01-27T15:45:33,0,2713,1944,1938,1935,343,1592
500178,6060,14294,2018-01-27T15:45:34,0,572,420,419,419,108,311
500208,8050,14295,2018-01-27T15:45:36,0,625,444,444,444,193,251
501646,1,14296,2018-01-27T15:45:47,0,1666,1173,1173,1170,552,618
565041,1,14297,2018-01-27T15:45:47,0,110,77,77,77,43,34
500178,6035,14298,2018-01-27T15:45:48,0,921,727,726,724,168,556
554634,1,14299,2018-01-27T15:45:52,0,630,321,321,321,181,140
551112,17001,14300,2018-01-27T15:45:52,0,1047,832,830,828,307,521
576981,1,14301,2018-01-27T15:45:54,0,693,609,609,605,138,467
559202,1,14302,2018-01-27T15:45:56,0,732,532,532,531,318,213
505111,2,14303,2018-01-27T15:45:58,0,306,230,230,230,160,70
556904,44,14304,2018-01-27T15:45:59,0,1024,794,794,790,305,485
549240,20,14305,2018-01-27T15:45:59,0,1250,805,803,780,463,317
544256,74,14306,2018-01-27T15:45:59,0,973,764,764,763,302,461
539601,16007,14307,2018-01-27T15:46:01,0,693,551,551,551,152,399
539732,2,14308,2018-01-27T15:46:02,0,158,124,124,124,54,70
500097,3022,14309,2018-01-27T15:46:04,0,933,669,669,669,153,516
585963,1,14310,2018-01-27T15:46:06,0,329,217,217,215,130,85
550973,23018,14311,2018-01-27T15:46:13,0,13802,1293,1293,1293,677,616
547051,38005,14312,2018-01-27T15:46:15,0,1213,906,906,904,324,580
583391,2,14313,2018-01-27T15:46:15,0,1844,1340,1340,1328,513,815
500119,4020,14314,2018-01-27T15:46:17,0,1185,1006,1006,1001,337,664
560286,2,14315,2018-01-27T15:46:19,0,1649,591,591,591,327,264
556904,69,14316,2018-01-27T15:46:22,0,1482,1042,1033,1018,417,601
533688,1,14317,2018-01-27T15:46:22,0,393,252,252,251,161,90
546135,11078,14318,2018-01-27T15:46:24,0,805,495,495,493,349,144
585068,22,14319,2018-01-27T15:46:31,0,636,460,460,459,221,238
557528,1,14320,2018-01-27T15:46:31,0,1656,1298,1298,1294,438,856
538493,2,14321,2018-01-27T15:46:33,0,830,617,617,617,212,405
555088,12,14322,2018-01-27T15:46:37,0,714,417,416,412,298,114
551112,17009,14323,2018-01-27T15:46:41,0,898,631,631,629,283,346
561711,1,14324,2018-01-27T15:46:41,0,275,197,197,197,105,92
598739,1,14325,2018-01-27T15:46:42,0,953,709,709,706,413,293
547051,38006,14326,2018-01-27T15:46:42,0,1070,786,786,786,245,541
556904,46,14327,2018-01-27T15:46:43,0,989,654,653,653,313,340
500224,10058,14328,2018-01-27T15:46:46,0,718,501,501,500,203,297
500208,8044,14329,2018-01-27T15:46:46,0,429,314,314,314,127,187
500097,3023,14330,2018-01-27T15:46:48,0,1155,829,828,825,193,632
585068,54,14331,2018-01-27T15:46:48,0,996,764,764,760,330,430
500119,4027,14332,2018-01-27T15:46:49,0,789,568,568,568,173,395
999997,83,14333,2018-01-27T15:46:50,0,122,45,45,44,4,40
545228,1,14334,2018-01-27T15:46:51,0,1608,1155,1155,1152,473,679
500054,1019,14335,2018-01-27T15:46:53,0,1360,1005,1005,1002,190,812
583391,1,14336,2018-01-27T15:46:54,0,1763,1226,1225,1220,626,594
544523,1,14337,2018-01-27T15:46:55,0,454,353,353,349,157,192
542041,2,14338,2018-01-27T15:46:55,0,449,342,342,341,209,132
529541,1,14339,2018-01-27T15:46:59,0,133,96,96,94,48,46
590266,35,14340,2018-01-27T15:47:00,0,93,67,67,67,30,37
556904,71,14341,2018-01-27T15:47:01,0,849,621,621,620,284,336
585068,44,14342,2018-01-27T15:47:06,0,1091,690,689,685,376,309
554481,5,14343,2018-01-27T15:47:07,0,717,348,348,345,236,109
550973,23044,14344,2018-01-27T15:47:11,0,536,438,438,437,124,313
544256,1,14345,2018-01-27T15:47:13,0,3761,787,786,785,356,429
546135,11047,14346,2018-01-27T15:47:13,0,845,594,594,594,333,261
554537,18006,14347,2018-01-27T15:47:14,0,896,534,534,531,362,169
565768,3,14348,2018-01-27T15:47:15,0,163,106,106,106,63,43
586021,21,14349,2018-01-27T15:47:15,0,570,334,334,331,192,139
551279,26005,14350,2018-01-27T15:47:16,0,1025,711,710,710,363,347
538302,32002,14351,2018-01-27T15:47:17,0,1639,1224,1224,1222,302,920
500178,6008,14352,2018-01-27T15:47:17,0,909,709,709,709,142,567
545465,1,14353,2018-01-27T15:47:18,0,1499,1086,1086,1083,426,657
539686,1,14354,2018-01-27T15:47:20,0,972,703,703,701,208,493
556904,20,14355,2018-01-27T15:47:21,0,961,723,723,714,352,362
538949,21008,14356,2018-01-27T15:47:23,0,929,723,722,721,235,486
599107,5,14357,2018-01-27T15:47:24,0,569,306,306,306,236,70
999997,91,14358,2018-01-27T15:47:25,0,58,34,34,34,3,31
596329,1,14359,2018-01-27T15:47:28,0,269,202,202,202,129,73
563099,6,14360,2018-01-27T15:47:31,0,1040,586,586,586,416,170
566853,2,14361,2018-01-27T15:47:34,1,87,72,72,72,59,13
545601,1,14362,2018-01-27T15:47:38,0,669,386,386,385,249,136
580031,10,14363,2018-01-27T15:47:38,0,961,687,687,686,388,298
532037,1,14364,2018-01-27T15:47:41,0,192,137,137,137,80,57
573299,1,14365,2018-01-27T15:47:42,0,1072,761,761,761,362,399
500097,3027,14366,2018-01-27T15:47:42,0,927,648,648,646,153,493
537331,1,14367,2018-01-27T15:47:43,0,1307,891,891,886,444,442
999997,25,14368,2018-01-27T15:47:43,0,277,237,237,235,16,219
556904,80,14369,2018-01-27T15:47:43,0,540,394,394,391,175,216
545881,2,14370,2018-01-27T15:47:44,0,1516,640,640,639,298,341
539325,1,14371,2018-01-27T15:47:44,1,1089,779,779,773,238,535
500208,8082,14372,2018-01-27T15:47:45,0,846,662,658,656,288,368
585289,1,14373,2018-01-27T15:47:47,0,1009,744,743,743,338,405
546135,11001,14374,2018-01-27T15:47:51,0,5752,838,837,834,579,255
547913,1,14375,2018-01-27T15:47:55,0,1135,750,750,749,380,369
582018,1,14376,2018-01-27T15:47:56,0,1497,1137,1137,1136,594,542
551074,8002,14377,2018-01-27T15:47:56,0,765,542,542,542,236,306
523704,6,14378,2018-01-27T15:47:56,0,770,518,518,517,299,218
544256,53,14379,2018-01-27T15:48:01,0,1149,749,749,747,376,371
544256,62,14380,2018-01-27T15:48:03,0,931,610,609,607,355,252
538949,21001,14381,2018-01-27T15:48:03,0,1049,812,812,809,259,550
571610,1,14382,2018-01-27T15:48:05,0,495,362,362,362,206,156
561711,2,14383,2018-01-27T15:48:06,0,91,68,68,68,50,18
575704,2,14384,2018-01-27T15:48:08,0,397,273,273,273,125,148
547387,15006,14385,2018-01-27T15:48:09,0,1389,1011,1011,1009,315,694
999997,40,14386,2018-01-27T15:48:09,0,103,59,59,59,13,46
580511,5,14387,2018-01-27T15:48:10,0,1033,771,771,767,399,368
541877,1,14388,2018-01-27T15:48:10,0,799,505,505,505,334,171
556904,39,14389,2018-01-27T15:48:10,0,801,625,625,625,287,338
538302,32001,14390,2018-01-27T15:48:12,0,957,737,737,736,227,509
561703,3,14391,2018-01-27T15:48:24,0,56,47,47,47,31,16
590266,4,14392,2018-01-27T15:48:27,0,1035,739,739,737,387,350
500178,6093,14393,2018-01-27T15:48:28,0,558,396,396,396,128,268
579947,1,14394,2018-01-27T15:48:30,0,1154,857,856,854,413,441
540382,2,14395,2018-01-27T15:48:32,0,306,192,192,192,147,45
523704,5,14396,2018-01-27T15:48:35,0,616,394,394,393,261,132
550973,23039,14397,2018-01-27T15:48:35,0,653,486,486,485,132,353
546135,11006,14398,2018-01-27T15:48:37,0,879,559,559,559,374,185
564095,1,14399,2018-01-27T15:48:37,0,1298,708,708,707,423,284
599107,6,14400,2018-01-27T15:48:38,0,760,554,554,553,357,196
539589,45001,14401,2018-01-27T15:48:44,0,419,329,329,328,78,250
570877,1,14402,2018-01-27T15:48:45,0,1114,672,672,671,376,295
586498,2,14403,2018-01-27T15:48:46,0,881,570,570,570,318,252
544256,56,14404,2018-01-27T15:48:47,0,1300,826,826,824,441,383
585068,26,14405,2018-01-27T15:48:48,0,953,738,738,736,281,455
590266,12,14406,2018-01-27T15:48:53,0,825,578,578,578,342,236
551368,28003,14407,2018-01-27T15:48:55,0,1336,1007,1007,1005,428,577
500208,8069,14408,2018-01-27T15:48:58,0,818,622,622,618,172,446
